observation_uuid	observer_id	latitude	longitude	positional_accuracy	taxon_id	quality_grade	observed_on	anomaly_score	photo_uuid	photo_id	extension	license	width	height	position	observer_login
910ae8a1-8384-4b5d-94d0-5678a6c24ec1	795334	47.3743911173	7.7552261869	20.0	27726	research	2024-04-13	9.227421601383174	95db545f-b8c8-47fa-a047-eb4cf8a2ff0d	366380467	jpg	CC-BY-NC	2048	1536	0	ornisamu
8e51ac2e-046b-4076-a246-48fec42a7333	4850683	45.7314223511	9.7130617127	92.0	27726	research	2023-06-11	13.902458611128557	a277d560-457f-4c6c-9eb0-511bf0f62808	288842043	jpeg	CC-BY-NC	2048	980	0	graziar
45ce832f-913c-471c-8ac6-636c65f512ee	2926271	45.764310311	9.621655314	23.0	27726	research	2021-04-11	26.175994790178724	ab323102-a8ff-4877-a3e6-5d6b6e34f80d	120225938	jpeg	CC-BY-NC	1632	1224	0	nicola_zanetti
808d12a4-dfce-4006-9cfb-7c4f49c803b6	1383198	40.6323666749	-8.660947457	8.0	27726	research	2023-11-26	22.174570113312587	40321df2-3cf3-4678-aa12-56472abfd081	337432223	jpeg	CC-BY-NC	2048	1536	0	jesteves
d6a180f0-2341-4e77-bc9d-b5adc28dbaae	2772424	49.19510333	17.339255	30.0	27726	research	2019-10-03	8.328594564096726	9c11b1f1-bd2f-47a5-ab7f-4133c653e064	67478600	jpg	CC-BY-NC	1536	2048	0	neferet
5dabd710-0056-430f-8762-82618c0ae42d	92931	46.0944524257	11.0629769567	31.0	27726	research	2019-10-07	24.971169548393764	c9eec0bf-d33d-41ce-98f1-3941098628bb	53564610	jpeg	CC-BY-NC	1200	1600	0	karol_tabarelli_de_fatis
a574adf7-bada-4be0-b5e0-500eaa643a5a	112445	44.7307654696	9.0934198939	19.0	27726	research	2018-10-27	11.704794139986364	8d911b8d-29b9-4ea8-83b8-22ecaedc6dc3	27359821	jpg	CC-BY-NC	1200	1600	0	leibele
02e0074c-f74e-4f24-965e-43e2d3cb8a63	6685235	50.1446508721	14.3851144239	6.0	27726	research	2024-02-10	6.25020897880488	cd42b137-09bc-4eee-8753-d9edccf9e149	350686235	jpeg	CC-BY-NC	2048	1536	0	andrej_funk_praha
0c79851a-bd53-494a-b200-a0be6ef7881f	3346009	49.9377324445	6.2059127991	244.0	27726	research	2020-06-29	13.279842562126476	9c0a1ef7-91c5-45a7-aa1b-03e2e8254655	87457942	jpeg	CC-BY-NC	2048	1536	0	bolly
c33c40cf-afa0-48ba-be12-626ac779657b	5643	52.2066923757	10.7222066447	3.0	27726	research	2023-03-19	2.016922206787162	4dd9cacf-5c4c-41f0-808c-57fee00bba93	261731742	jpeg	CC-BY-NC	2048	1542	0	jakob
391c7fcc-46d0-4f2b-b0e0-0aa166d7e2e0	5685335	49.7069506465	19.3249127631	43.0	27726	research	2023-10-13	13.8371093043549	768d87ed-1076-4fe6-99bd-a6fa57d31bdd	327895756	jpg	CC-BY-NC	1536	2048	0	grzegorz_jarosiewicz
7fab1342-5127-4569-a5c5-50e5d9698512	3319436	46.17530833	9.83259167		27726	research	2020-05-11	5.713461275811993	15e2cee5-2977-4b61-a68e-7ed735448072	83933613	jpeg	CC-BY-NC	2048	1536	0	tikkina
bcc3fe4f-da33-4cb7-abbf-804f62d1b971	303497	46.1629116667	11.2452733333		27726	research	2020-08-30	24.971169548393764	0526ab5a-d918-41ce-8782-1656bac5567c	104250477	jpeg	CC-BY-NC	2048	1536	0	giuseppe29
ee6e892d-375e-4a01-a89c-45edb95b28c0	8453627	47.2947866667	15.5235033333	5.0	27726	research	2024-09-18	24.552737173181267	88c7fb0e-01a4-4971-bd32-104fb44b083c	432309885	jpeg	CC-BY-NC	1536	2048	0	tanja-ponsold
0d36f857-1abc-40b8-affb-dd29122dee93	2622109	43.1429923975	-8.2129746303	4.0	27726	research	2023-03-15	18.894624917253388	68039cec-fbe1-44ec-9c4a-395d344225c8	260873239	jpeg	CC-BY-NC	2048	2048	0	davidchas
09de95ff-2eb9-4d62-9704-e3f87bace638	5725456	40.8538175	-8.607329	178.0	27726	research	2022-09-15	24.788192784242405	9b785974-f6ab-4e59-ab6b-ea61f541b26c	230512526	jpg	CC-BY-NC	1152	2048	0	pedfer
c769f79b-7476-4d03-ad08-0e3c6d0b2f37	1212792	39.4478444444	-9.1322333333		27726	research	2022-04-13	20.96719408622261	53764810-13d2-46d7-95d8-4e7b359beeb2	187874779	jpeg	CC-BY-NC	1151	2048	0	saramoreira
69a40913-f247-40ce-96f7-a11c96282953	1164493	42.58246612	-8.60496671	8.0	27726	research	2020-11-14	21.022372622148097	91b5d7e9-93d7-419b-b6f9-84777b395642	104377113	jpeg	CC-BY-NC	2048	1536	0	ovillegas
488531c4-64fd-48e7-bbd9-0fb63ccf0361	2957173	40.0759949722	-7.848688		27726	research	2021-02-24	17.680336736752277	00cce9bf-817b-485e-ba29-e1f441685d90	113877790	jpeg	CC-BY-NC	1536	2048	0	tiago_brandao
4c7019f8-18e7-4ec6-b77e-79a616350ff6	8031400	45.9304113258	9.4789199531	648.0	27726	research	2024-10-01	26.175994790178724	4bb91123-3e9a-4a9f-907c-65ee5a3ae9f3	437190004	jpeg	CC-BY-NC	1536	2048	0	giacomo_piuri
1df1a46c-ad51-4b4f-bce2-63cdae475c9d	5492615	46.880522787	15.8437082387	409.0	27726	research	2022-09-30	24.83520319632738	3d491238-598c-41fd-b273-c0cd15b48244	263854610	jpg	CC-BY-NC	2000	2000	0	anna_k82
a2ecbb4b-e264-4d66-ad75-70e1a58122e1	1520878	48.9629255659	9.0663767149	27.0	27726	research	2022-12-25	7.65027018408254	91e1ecf3-3310-4232-85cc-08d5621681a2	249132335	jpg	CC-BY-NC	1536	2048	0	frederic_griesbaum
e47e5ec0-aad6-4b8f-9935-f3e8fc45760f	6497082	48.5171899913	13.7307566777	9.0	27726	research	2023-05-10	5.935029457825668	0b80f03e-39a0-4443-a38f-d1f21afd0a26	278041946	jpeg	CC-BY-NC	2048	946	0	samuelwinter
c9dbb562-9590-43ff-a236-288d17cd878f	2926271	45.7633256027	9.6274461124	10.0	27726	research	2022-04-14	26.175994790178724	5bdd358c-a2e1-4b86-9414-ce5b9cc2bd71	188094525	jpeg	CC-BY-NC	1672	1254	0	nicola_zanetti
120d49c9-01b7-4a3f-b557-ec335435b290	1874002	44.383695	9.5671083333	10.0	27726	research	2019-07-09	12.200945620084482	988fd641-2fb6-4e61-89e3-f3e7707e6460	45255502	jpg	CC-BY-NC	2048	1249	0	bjerrum
65f5f85a-6308-4de1-8c1b-70325b29ec2f	6998090	50.6889716667	6.9855083333	476.0	27726	research	2023-05-15	11.557613612084523	9d1e8daa-30b8-48ee-820f-5a55c2415138	333244828	jpg	CC-BY-NC	1536	2048	0	flaviabuongermini
611b8f74-cbe0-4008-a0bf-6419c2b67d84	113729	44.5712880734	8.7376729324	4.0	27726	research	2022-11-18	11.704794139986364	aafecd0e-2914-427d-9718-f05fc7159ce0	244218377	jpeg	CC-BY-NC	1536	2048	0	germanoferrando
bfd3132e-fd5e-49ad-937d-3b6b89278aab	5224085	39.4276074198	-7.3508328572	55.0	27726	research	2023-11-30	4.09510830966223	17f56a05-f738-43b4-9419-3a2e4ec5befa	338300264	jpeg	CC-BY-NC	1536	2048	0	martinhoreis
e7a19db8-6594-447b-bb45-6fac433712c4	2361665	47.9807542529	15.4737613356	101.0	27726	research	2020-03-20	13.448315241645853	b1fc4ee2-9dab-411c-a01f-4d471d8575fd	67743591	jpeg	CC-BY-NC	2048	1361	0	lena_f
95766807-1431-467e-85e4-0a618fae1367	6631543	47.6907663413	16.4636841562	34.0	27726	research	2023-02-18	18.69635207337111	3bd2d64c-14d9-4d38-93fd-38dbbaf41ee6	264229238	jpg	CC-BY-NC	1536	2048	0	karinwildbee
3c7fd853-c0e0-4362-b3a8-86bb966d512b	113729	44.5053909455	8.6221577678	27317.0	27726	research	2019-04-04	11.704794139986364	15e72bef-858f-4969-96fb-3ca6eaf9ba12	34068257	jpeg	CC-BY-NC	1152	2048	0	germanoferrando
1cdeb8f4-3a41-4c9e-9bd3-b8e7aff70a3e	112445	44.4092958565	9.0157644834	27317.0	27726	research	2017-11-25	11.704794139986364	c04f22bb-3b02-4bdb-a436-d063b9f1d94c	12835599	jpg	CC-BY-NC	2048	1360	0	leibele
95455d7c-c77f-44ff-a8b3-456e497e2207	1521012	45.8967033333	10.8229633333	4.0	27726	research	2021-05-02	25.300963213269387	6ea70814-86d9-45f6-9d99-1c0e6a41e06c	125249976	jpg	CC-BY-NC	1536	2048	0	tomasogeco
b8dd56ed-a5c9-45df-a884-7bcc920b367a	1383198	38.5311466667	-8.0205221667	3909.0	27726	research	2024-10-16	4.0664559447359645	645495c2-4780-4a6b-b17e-8d9369783f0c	442439427	jpeg	CC-BY-NC	1536	2048	0	jesteves
458da78e-3c99-4987-850e-c7bc626d31a1	850641	46.3384877279	13.5441896677	31.0	27726	research	2022-07-27	18.752916061213533	552cea6c-9655-4b86-b941-0bbb6691bf8c	219178965	jpeg	CC-BY-NC	1280	960	0	frank-h
ff99aa9d-006e-41b8-9266-a7b6f47d98ff	1859910	50.7228726832	11.0571079021	26325.0	27726	research	2021-06-06	5.701966017247282	ef5269b1-39b2-4970-a31f-0fb2272f4899	139454436	jpeg	CC-BY-NC	2048	1365	0	frankielee91
7a9e1037-dae2-49cd-9d7a-f7b1a9810d5a	6034578	49.3544833333	18.4446383333	4.0	27726	research	2024-08-17	14.307070995568369	5b679e8f-af68-4a75-9e83-8322dda83c38	428874000	jpeg	CC-BY-NC	1536	2048	0	veronika_tabackova
2f22c03c-5975-4b51-83dc-85fa1b2c7a1e	1370558	41.09606	-8.4869133333	3.0	27726	research	2022-12-01	23.249288040343444	0228115b-8bb3-4cec-a75a-fd38d23489b5	246123851	jpg	CC-BY-NC	2048	1365	0	joaolemoslima
bfc3ed30-f5a5-4063-a9d6-242044d0e455	105325	44.9014040982	7.2140189468	8.0	27726	research	2015-10-22	17.880217309105145	7a3438a2-bbe3-4def-acbc-307d134305ab	2556116	jpg	CC-BY-NC	1536	2048	0	isabellasiciliano
8036d792-154d-4986-929e-de3e8dc587f0	1859910	50.6154157019	11.2847297696	26325.0	27726	research	2024-10-03	5.701966017247282	be90415a-2e5e-4653-a3cb-264ff4f4facd	441591839	jpeg	CC-BY-NC	2048	1365	0	frankielee91
a3b2b18c-3e48-4eca-818b-a3f0e066e3ad	7614875	40.79169578	-8.18360747	9.0	27726	research	2024-02-22	16.27558128804422	66af8689-6120-44f4-9ca4-25158fceec72	353011292	jpeg	CC-BY-NC	1536	2048	0	indigopaul
c9a91daf-3c70-499f-9a46-0e15d549a46e	7777931	40.26555	-8.330575	7.0	27726	research	2024-04-17	22.725112450286844	de3eee1b-3cfe-4b88-b9d4-006618d57ae0	367512309	jpeg	CC-BY-NC	1536	2048	0	monicateixeira
940b9934-afe2-415d-9b3a-f37d01c2b9ec	105325	44.8945594408	7.2359551862	116.0	27726	research	2022-03-31	17.880217309105145	dfdaea22-0add-4ba2-81bf-bc568bce0109	185486405	jpeg	CC-BY-NC	2048	1152	0	isabellasiciliano
e188f8b9-cf12-4278-932a-c3694cef9b4b	6994063	48.2548828433	16.1034537792	57.0	27726	research	2023-10-10	7.406254228174816	93605ee9-18f0-47cf-9fed-788b780bd3fc	326906689	jpg	CC-BY-NC	1536	2048	0	majola
a672195d-2067-48d0-82f1-69e975a742cc	5398100	46.2070731944	11.30729675		27726	research	2023-10-21	17.12968973557557	63d5c5a8-5f17-4947-9513-4a0fb30d9447	329695853	jpeg	CC-BY-NC	2048	2048	0	francesco_peterlana
b758b2fb-9174-4cc1-b433-d2421ef620bf	4049892	47.4084678045	16.2529820006	132.0	27726	research	2020-04-29	21.20707580613365	7cef3c8b-66fd-4c87-93ff-a63990bc9131	114077570	jpeg	CC-BY-NC	1536	2048	0	jojo_almasy
a3877524-391b-4bed-8687-3aba499c21a6	1251098	52.1230412738	9.9379390321	8.0	27726	research	2015-05-07	7.117943194877575	689e7dd3-de5e-4e21-8b47-e29322cd368f	30477523	jpg	CC-BY-NC	1067	600	0	ninalipecki
2d46c4d0-95b6-448f-92bf-6102b632a44b	1383198	40.633625	-8.6607722222		27726	research	2022-11-13	22.174570113312587	37dca5a0-6adc-422f-bc08-9a0efdb4ff6b	243272242	jpeg	CC-BY-NC	1152	2048	0	jesteves
a6509e04-aee3-48f6-aaab-ec4826e8a257	447090	46.0386352221	11.33072276	24.0	27726	research	2018-10-27	23.641239293324265	f6ceefca-d590-4f41-8587-824915499a78	27299309	jpg	CC-BY-NC	2048	1547	0	apeterlongo
379cdd81-ed16-4a99-a695-4015faec0b53	7840501	51.7172306386	10.9774686292	488.0	27726	research	2011-10-25	6.8336763000419225	7d21e014-20b1-45f9-9bd2-3e8c40a95490	457218585	jpeg	CC-BY-NC	640	427	0	fkfhof
8c957821-091d-4f58-8c72-011e073d7686	786271	46.1055805	11.2462	108.0	27726	research	2022-03-30	24.971169548393764	32548bad-20b2-4be3-9ee0-6b1ca9f33c3b	185389650	jpg	CC-BY-NC	1536	2048	0	alessandro_r
20dd476d-5288-4572-b4ec-9841966f7afe	3454065	45.2207794189	5.6796512604	1500.0	27726	research	2022-05-31	14.812991853903206	01ef6fec-0582-4ed3-99e0-af605bb8406c	202238967	jpeg	CC-BY-NC	1536	2048	0	stk38
87637abc-702a-425f-b8f3-4889c1143600	6102201	45.1279415687	21.3397219654	55.0	27726	research	2022-04-01	2.663214350420008	19ccaa4e-f9bd-40a1-9ad7-9c1e8701a615	300873825	jpeg	CC-BY-NC	1620	1080	0	vilyspevak
d3dbb7e1-a05a-4873-a1bf-7b182ca392a9	1409499	49.9473814039	11.2167297336	26454.0	27726	research	2016-04-16	4.607296071995177	4108bba7-860c-4f8f-a7bb-30f96039b33f	29757265	jpg	CC-BY-NC	1000	750	0	knarfoh
742937f6-149d-4e0f-9815-80c899ecd53d	1893630	45.662072	24.76612	46.0	27726	research	2019-08-07	8.047985521284762	02eee7a7-df1c-46f2-9deb-bb9bab8853a8	48845481	jpg	CC-BY-NC	2048	1365	0	mariusbujor
c65413b9-d041-4cc8-920c-3431b50e996f	6685235	50.145630419	14.3827725202	33.0	27726	research	2024-01-02	6.25020897880488	7900330a-7b97-4b7a-b5d0-731b88221675	344155748	jpeg	CC-BY-NC	1536	2048	0	andrej_funk_praha
6137b5a3-bea7-46bd-a49f-fd6358e8c92a	4609999	50.6672937019	11.2349927012	2607.0	27726	research	2017-09-09	5.701966017247282	2b29f25d-9942-468d-ab39-8d540f33e49b	164254814	jpg	CC-BY-NC	2048	1536	0	hannok
9e616261-c21b-41f9-8c48-fea127401a61	2228644	44.8591547714	7.201181362	40.0	27726	research	2021-04-26	17.880217309105145	1a34b61d-a7a1-4b81-8b07-7e3d75959087	123207009	jpg	CC-BY-NC	1984	1488	0	williambenedetto
6ae2a681-5fe8-4906-a26a-5caf7fd1ce88	1449827	45.740933136	7.6068660888	27126.0	27726	research	2022-10-21	12.111057413392617	a8844c9f-9302-4646-a647-716b49b71c5c	238709943	jpeg	CC-BY-NC	1536	2048	0	giannabosio
950cf2ee-89ee-441e-a388-bc4a509c0517	899567	48.3133130001	15.563289		27726	research	2020-10-18	10.74382677879306	e633d8bf-cc03-49f8-bca1-725a6fb5aad3	100887474	jpeg	CC-BY-NC	2048	1366	0	waldmaedchen
75d7c2f9-834c-43ea-a734-9a2dd2494bf9	1929914	49.7785734422	19.1479200125	83.0	27726	research	2022-05-02	13.8371093043549	d6cc9bca-7d92-4863-9d04-2f9b907517c0	193641086	jpeg	CC-BY-NC	1920	1080	0	oskarkempka
a7578788-dec2-4582-a0ad-c9ea3626526b	8716054	40.8408968	-8.2784918	178.0	27726	research	2024-11-08	24.788192784242405	d722a919-d1e5-4ca9-b36d-5a96cd610a17	449044720	jpeg	CC-BY-NC	900	1600	0	diogomes
d3c7b0fe-78ce-46a1-be61-cd5d8afb26cf	1370558	41.0965433333	-8.49027	3.0	27726	research	2022-11-30	23.249288040343444	4b176ff8-2221-4615-a66e-317c71739f1f	246124910	jpg	CC-BY-NC	2048	1365	0	joaolemoslima
140dde63-1222-455c-a47d-14dab7828303	7508830	49.446175	20.9544833333	10.0	27726	research	2024-09-30	15.52162892916857	6039b9d5-7629-4cb2-9ab5-332ebb4c7b7c	436971320	jpeg	CC-BY-NC	1536	2048	0	czanieckifilip_gr4
94f6dfdb-6690-4cd1-a26f-69b9bf9f608b	6807997	47.4713583333	8.1483111111	3556.0	27726	research	2022-10-01	9.31460904004693	025a9cdf-4f51-4f5b-8aec-da4beffb4d45	305191330	jpeg	CC-BY-NC	2048	1536	0	tricky_vicky
9482be9a-f274-402b-99f2-6ac5de35d917	1998558	41.8168699193	-6.7520543925	8.0	27726	research	2024-07-10	7.189916558752537	7361bc34-e676-40c3-ac29-47bd3793f738	405303108	jpeg	CC-BY-NC	1600	1067	0	danzidro
58304326-a7de-4c35-b899-ebfcadded834	2688174	39.4942811407	-8.7140228945	2.0	27726	research	2022-11-26	16.805116332673578	ea6c97ff-491b-4c5d-9be4-bb4e4366455c	245308397	jpeg	CC-BY-NC	1368	2048	0	plnauta
46b77339-8695-4a84-bf8e-52039dbe1d44	1164493	43.5910859	-7.2972036	22.0	27726	research	2020-07-05	17.254885385901407	950d1be2-6129-4637-9d0c-0127b8a17692	82750812	jpeg	CC-BY-NC	2048	1536	0	ovillegas
fb11e1d5-67ee-421d-961d-b7e18543a597	6685235	50.1446687056	14.3844877928	21.0	27726	research	2023-10-27	6.25020897880488	eab67e37-c436-4734-a4fa-ee23b0b4b2c9	331263233	jpeg	CC-BY-NC	2048	1536	0	andrej_funk_praha
062548f2-16b2-4c95-a273-bd0b4c4dd75f	4029791	45.7720083333	9.4592716667	128.0	27726	research	2020-11-04	26.175994790178724	a81e0354-77d3-486f-b03d-1307a61f3908	113282965	jpg	CC-BY-NC	1536	2048	0	michela118
3de97687-a779-42ac-99c8-014ba383f90f	2594748	42.6955579941	24.9314117432	488.0	27726	research	2021-04-04	5.542812228289141	1959b282-3c86-40fc-9c98-409e1f9b89fa	118945168	jpg	CC-BY-NC	2048	1536	0	irtastan
08198733-d705-4e22-a3fd-ebd4511d67fc	3905151	43.6950198165	-8.0329581558	2.0	27726	research	2024-11-24	18.84368690004563	6a2ef91b-bb4f-4604-bcde-231caf289983	453111030	jpeg	CC-BY-NC	2048	1536	0	varechi
43fd8faf-7bd4-4514-a070-b586c02b44ce	5618524	47.4731574315	15.323684559	26839.0	27726	research	2022-05-24	12.855459433548008	4d3247b5-67ae-49ca-b19e-ae4ba6ba7d84	200678856	jpeg	CC-BY-NC	2048	1508	0	phillipzappel
142d8685-5261-4c9e-8804-3e02dfae7a0f	2787359	46.4958827593	10.8996971324	182.0	27726	research	2023-10-21	3.923538864565276	0f5096b7-15d9-4172-a2bb-1b298d362f06	329652392	jpeg	CC-BY-NC	1041	1824	0	ari_p
87378d98-4a6c-4865-a46b-8b1fec5350b2	5643	52.2092566881	10.7674951304	8.0	27726	research	2024-02-16	2.016922206787162	2eb5fb6c-599d-4156-bf6f-c64eee96d915	351835340	jpeg	CC-BY-NC	2048	1542	0	jakob
04ec4441-45a2-4ee3-a2d8-d51381701ecb	4547519	52.1592879208	9.5435314237	8.0	27726	research	2021-10-19	6.787209170698516	bd173ee6-626c-4702-a4c1-b99397b0b3b5	164412291	jpg	CC-BY-NC	1536	2048	0	sepo
51679e79-67d6-4249-8d4b-1b14babf6ebe	4298787			26839.0	27726	research	2022-05-06	9.31460904004693	c672cb20-754b-47e0-b5f9-afcddd4bdb9d	195433325	jpeg	CC-BY-NC	2048	1365	0	goldamsel
ccb54eb5-019e-4331-a716-8649fda70e33	3206244	45.8136052093	8.9063997567	123.0	27726	research	2022-11-02	25.9173015681494	1334d17d-6f4d-4cdd-8a5b-3ba54a608c78	241200421	jpeg	CC-BY-NC	2048	1365	0	jeroen_van_akkeren
a6523824-2b7b-4f91-a247-03d2f27784e4	2508459	49.0459792079	22.2796059027	66.0	27726	research	2021-09-22	11.71386000214065	61aa7198-8f4d-494a-95f9-526fd9a4f11b	159018475	jpeg	CC-BY-NC	2048	1098	0	peternociar
a59e9ede-a3d8-4dca-99db-45d6c4195d79	3777229	48.8544875556	2.1239947155	9.0	27726	research	2021-01-13	3.9993912780051817	bbdce13f-0b79-4dee-965c-e67207847c26	110048559	jpeg	CC-BY-NC	1536	2048	0	paulteissier
9467a94f-b3bc-4010-a41f-e4aae7350bcf	3750236	52.3811415691	10.8122353256	30.0	27726	research	2021-04-29	2.016922206787162	0be69db2-cf72-49e9-b052-472e3f38f6a8	125255333	jpeg	CC-BY-NC	675	384	0	tanwag
5f460b0d-fd35-44d3-afdd-78259c1776c8	1679924	49.521155	18.0162611167	3.0	27726	research	2023-05-11	12.060845571527611	40893d1b-4a6a-49b9-a673-c02e4721cac1	278923999	jpg	CC-BY-NC	2048	1536	0	neutitschein
0553c4a5-a1ba-48b4-be31-60244c08a3e7	5871813	51.156941443	4.5768426731	234.0	27726	research	2021-12-25	1.4209009809480209	d3754166-7bff-4c87-ad8a-daf392cce4b7	210512443	jpeg	CC-BY-NC	1536	2048	0	belier
9d3807d0-ffe0-4523-8635-ac2159b4db69	8671306	49.7765486997	19.8539935		27726	research	2024-09-29	9.659848767376568	c9724a05-a17f-4e2d-ac53-c2e07d420d14	440541022	jpeg	CC-BY-NC	1536	2048	0	sereven
057e82d1-385c-4145-b712-4b965f406356	6396259	47.0889057445	15.3681423859	2.0	27726	research	2022-10-09	24.552737173181267	55d6fb5d-36b1-484c-bb63-f3aef61432e2	250290898	jpg	CC-BY-NC	2048	1536	0	romana_holzer
ae6c4cf1-626a-4d67-88e5-8152db1e00aa	165387	45.131984	7.3962121	100.0	27726	research	2023-10-29	20.8354855170723	31e84ae9-d7d7-4436-a4b4-56351e04b476	332096243	jpg	CC-BY-NC	1880	1298	0	marcoc
b943c6b1-df24-4bbe-95b8-bcde71b8a348	1383198	40.6330972222	-8.6600583333		27726	research	2023-12-12	22.174570113312587	cc545a75-b18c-440d-84b4-97d2413efe4a	340536584	jpeg	CC-BY-NC	1536	2048	0	jesteves
ec9bab09-5516-471b-ae76-3e4a6dad5930	7465298	47.4959499955	7.7312673256	1470.0	27726	research	2024-03-08	10.588431729517668	fc675d45-796e-42d0-933b-24a2330c7def	359580768	jpeg	CC-BY-NC	1500	2000	0	stefanieley
69950b1d-b9e2-4521-8632-8ec681f6bb5e	5643	52.2090643025	10.7639603578	8.0	27726	research	2024-03-15	2.016922206787162	aa423c71-e5d6-491e-bf23-617e57d46ef2	357921933	jpeg	CC-BY-NC	1542	2048	0	jakob
7dc3e674-c977-4911-be43-77eef6a96e54	3452716	38.7978246572	-8.2300227866	244.0	27726	research	2018-12-18	4.0664559447359645	aec02093-f801-4cfc-acbf-d9f8fdfe390b	89481632	jpg	CC-BY-NC	1536	2048	0	alex_sp
3a7d4c6c-bcbb-4127-8c2c-c8be07bc8837	5341978	49.9961636368	20.0064296337	26454.0	27726	research	2024-04-27	13.743489872796394	afddb5db-c174-4ecf-b7e5-a52f33ad39a6	373293611	jpeg	CC-BY-NC	2048	1536	0	wandering_herpetologist
f0e37bc6-38bc-44b6-a498-cb8f2a8f9106	627259	43.1917532531	-4.2322131935	4543.0	27726	research	2006-12-22	15.281105196881692	5c938f4e-2007-41b6-b4bd-d69691d10966	99424603	jpg	CC-BY-NC	1458	1013	0	lungenlos
fd98afc2-a7b4-41b0-a557-111141631fb9	4773467	48.9823989722	23.5903835278		27726	research	2023-06-04	13.199461533659012	35a912be-e265-4bd0-9e26-5226f6b83680	286908990	jpg	CC-BY-NC	2048	1536	0	kasya_harb
c6822ea2-37ba-4d3d-a165-0dc89a391e02	2842534	48.303934377	16.2066028299	31.0	27726	research	2020-05-05	7.406254228174816	92cdbd51-6503-4f27-bc7a-54e8c28efaf8	72315438	jpg	CC-BY-NC	2048	1362	0	katha88
fcd967e7-38f2-41d2-9ef7-548e2e057aa6	4862256	50.4316217522	5.8583147063	22.0	27726	research	2021-08-27	12.547515769698844	ae9ffaaf-804f-4fef-8589-4c5b3a3fa42a	153561314	jpg	CC-BY-NC	1536	2048	0	nicklexy
fe254446-19cb-4e9a-a6e3-7a74a07da309	2455870	47.5675303286	13.6622623657	122.0	27726	research	2019-10-16	5.661267827681059	aeff61d8-653f-4415-aea5-c14ecde46811	57552314	jpeg	CC-BY-NC	480	640	0	lmccolm
7aa8f395-bdd7-4d91-8421-106d944a4d6c	7904464	47.4122122776	4.8318184912	187.0	27726	research	2024-07-15	3.6890754054026016	12e1f803-7bb3-4b2d-854f-fd765c943679	410109369	jpeg	CC-BY-NC	1536	2048	0	marjolaines
aa6f69af-5bc8-4d84-ae96-f8444b023dff	6491895	48.9778628532	1.5850256011	39.0	27726	research	2023-03-17	4.28505279636314	7b34e6f5-b29f-4d93-a365-01ceb5c40393	261281087	jpeg	CC-BY-NC	2048	1536	0	louis_dekerle
b37bb22d-8c20-4cb1-babd-b1fe550cb1e9	264956	46.1842033672	11.9538250566	9.0	27726	research	2021-10-04	15.756345416738192	ba41f7ed-651a-45c6-9bea-ce69817c1915	161650511	jpeg	CC-BY-NC	1536	2048	0	alessandroforti
a714aea0-b2a3-4730-ba32-0fc0a956a238	1883184	41.9947	-8.85666		27726	research	2023-09-23	23.890596900100213	36f9a434-392b-4130-a05d-b17837604da8	397313684	jpeg	CC-BY-NC	1152	864	0	jonatan_antunez
90679ea4-c317-46a3-97b4-637be6f42bb2	1383198	40.6331194444	-8.6605444444		27726	research	2022-11-13	22.174570113312587	ec1217d7-4fa3-45e3-bd11-24ed35dc2a96	243273532	jpeg	CC-BY-NC	1152	2048	0	jesteves
b69d2f59-ca63-468b-9f93-3293a14edc55	370501	45.0907768172	7.0616792197	27222.0	27726	research	2018-10-28	9.432399428296486	c70b5fa8-fd80-4e59-a39a-0c65818d0437	27345084	jpeg	CC-BY-NC	2048	1536	0	bferrero
f478f380-d64a-4b5b-8eb2-8ac79822931f	345105	44.0529641382	3.5519832189	31.0	27726	research	2022-10-08	11.311562099291052	5a5a3d6e-e9e8-406c-9be9-200bf56d6737	235783005	jpg	CC-BY-NC	2048	1263	0	xrufray
7e794aff-6b36-4de4-8fa2-979f58bc5cc2	1164493	43.59105742	-7.29725033	5.0	27726	research	2019-12-18	17.254885385901407	9975a6eb-4602-4207-8d26-7a4972e85dab	58159314	jpeg	CC-BY-NC	2048	1536	0	ovillegas
36d4b5ea-93cb-453d-bf55-afb05d456b39	2770031	45.8393075105	9.288113974	197.0	27726	research	2021-10-22	26.175994790178724	8bce3289-aa05-48f2-9fa7-1cf704dfa8a3	164984726	jpeg	CC-BY-NC	1151	2048	0	juzzp
a0ab901c-c1ba-4cfc-92b3-dcf6882033ee	5651733	52.2436355394	9.078236483	310.0	27726	research	2024-05-01	5.172700725717013	f26cf6cd-ae7a-41bd-9e60-595206fbd5d4	378129705	jpeg	CC-BY-NC	1536	2048	0	polyduo
c4dddbb2-6473-4646-928c-edcebdd40d92	2215008	40.9917033333	22.3336116667	92.0	27726	research	2021-05-09	2.0111490858369425	f2947a11-7e17-48f0-aa6f-76c9ec67f052	127712578	jpg	CC-BY-NC	1536	2048	0	perun2swarog
e8efc6cb-d947-4549-9019-4b4b5cd34f07	2950512	50.6637399134	14.1207626754	20.0	27726	research	2020-10-06	6.23740002264759	7ca1cba1-9eb1-4ca2-acf1-74cb75bfaed6	99527399	jpg	CC-BY-NC	798	532	0	annafilousova
e30c9c7a-5cc1-4127-9e2c-85d1f103221c	5643	52.2090101338	10.7643967867	4.0	27726	research	2023-03-19	2.016922206787162	02d39ca1-c65c-448b-9592-5176429e0c5f	264892083	jpeg	CC-BY-NC	2048	1536	0	jakob
